date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2020-11-21,0.6,-6.16,-5.7,-12,,-13,93,81.8,77,61,-4.6,-8.9,-8.5,-12.4,18,6.92,9.5,1,,,102.89,102.59,102.56,102.24,94.54,94.29,94.24,93.95,,,,,4.5,3.2,3.5,2.4,23.7,0,0,0,0,0,,,19,08:11:00,16:29:00,8.3,8.18,16.48,1,1,-1,-1,-13,-11,,,,,,,,,,,,,
2020-11-20,-4.7,-11.86,-11.35,-18,,-25,89,79.2,77.5,66,-10.2,-14.8,-15.1,-20,12,7,6,0,,,102.84,102.56,102.57,102.3,94.41,94.16,94.19,93.96,,,,,4.3,3.3,3.5,2.8,29.4,0,0,0,0,0,,,19,08:10:00,16:30:00,8.33,8.17,16.5,1,1,-5,-5,-10,-9,,,,,,,,,,,,,
2020-11-19,-11.1,-13.24,-13.5,-15.9,,-21,88,79.2,81,74,-15.4,-16.1,-16.6,-17.8,15,9.42,9,3,,,102.85,102.35,102.28,101.71,94.41,93.99,93.93,93.44,,,,,3.4,2.2,2.5,1.7,31.5,0,0,0,0,0.9,,,19,08:08:00,16:31:00,8.38,8.13,16.52,1,1,-10,-10,-18,-14,,,,,,,,,,,,,
2020-11-18,-4,-6.91,-7.55,-11.1,,-18,92,83.5,84.5,77,-5.2,-9.2,-9.9,-14.7,17,12.83,12.5,8,30,32,101.7,100.79,100.77,99.84,93.44,92.65,92.62,91.81,,,,,3,2.2,2.4,1.7,25.6,0,0,0,0,3,,,15,08:06:00,16:33:00,8.45,8.1,16.55,1,1,-4,-3,-11,-10,,,,,,,,,,,,,
2020-11-17,-3.6,-6.18,-7.05,-10.5,,-17,94,87.7,89,84,-5,-7.9,-8.4,-11.8,20,12.62,11,2,32,13,102.27,100.76,100.93,99.59,93.97,92.61,92.76,91.55,,,,,2.9,2.5,2.6,2.3,25.1,0,0,0,0,0,,,14,08:04:00,16:34:00,8.5,8.07,16.57,1,1,-2,-2,-6,-3,,,,,,,,,,,,,
2020-11-16,-6.5,-7.68,-7.9,-9.3,,-16,92,88.9,88.5,85,-8.2,-9.2,-9.5,-10.8,14,6.75,8,2,,,102.57,102.31,102.16,101.75,94.27,94.02,93.9,93.53,,,,,3.3,2.9,2.8,2.3,25.9,0,0,0,0,0,,,14,08:02:00,16:35:00,8.55,8.03,16.58,1,1,-4,-4,-9,-8,,,,,,,,,,,,,
2020-11-15,-3.6,-7.59,-6.75,-9.9,,-13,91,83.2,80.5,70,-8.4,-10,-9.8,-11.1,11,6.12,6,1,,,101.59,100.81,100.98,100.38,93.39,92.66,92.83,92.27,,,,,3.6,2.9,3,2.3,24.8,0,0,0,0,0,,,13,08:01:00,16:37:00,8.6,8.02,16.62,1,1,-3,-3,-11,-9,,,,,,,,,,,,,
2020-11-14,-1.9,-4.4,-5.8,-9.7,,-12,95,80.6,82.5,70,-5.9,-7.3,-8.1,-10.3,17,8.88,9,1,,,101.16,100.57,100.3,99.43,93.01,92.48,92.23,91.44,,,,,4,2.8,3,2.1,23.8,0,0,0,0,0,,,13,07:59:00,16:38:00,8.65,7.98,16.63,1,1,-1,0,-11,-9,,,,,,,,,,,,,
2020-11-13,-2.3,-5.59,-5.75,-9.2,,-13,74,67.5,67,60,-8.4,-10.7,-10.8,-13.3,9,5.92,5.5,2,,,99.7,99.2,99.26,98.83,91.68,91.2,91.26,90.85,,,,,5.6,4.1,4.4,3.2,23.8,0,0,0,0,0,,,13,07:57:00,16:40:00,8.72,7.95,16.67,1,1,-1,-1,-6,-6,,,,,,,,,,,,,
2020-11-12,-0.5,-7.85,-7.85,-15.2,,-19,82,70.8,68.5,55,-8.7,-12.4,-13.1,-17.5,10,7.04,6.5,3,,,101.35,100.65,100.58,99.8,93.06,92.47,92.4,91.75,,,,,3.9,3.1,3.1,2.4,25.9,0,0,0,0,0,,,14,07:55:00,16:42:00,8.78,7.92,16.7,1,1,-1,-1,-8,-8,,,,,,,,,,,,,
2020-11-11,-7.4,-11.9,-11.1,-14.8,,-21,82,74.4,65.5,49,-11.8,-15.7,-14.6,-17.3,18,9.17,9.5,1,31,35,102.23,101.96,101.83,101.42,93.91,93.67,93.52,93.13,,,,,2.8,2.2,2.2,1.6,29.1,0,0,0,0,0,,,15,07:53:00,16:43:00,8.83,7.88,16.72,1,1,-8,-8,-15,-15,,,,,,,,,,,,,
2020-11-10,1.1,-2.08,-3.15,-7.4,,-15,97,87.2,85.5,74,0.1,-4,-5.5,-11,25,14.29,15,5,48,34,101.9,100.97,101.19,100.47,93.71,92.88,93.07,92.43,,,,,3,2.2,2.2,1.5,21.1,0,0,0,0,5,,,16,07:51:00,16:45:00,8.9,7.85,16.75,,,0,1,-11,-11,,,,,,,,,,,,,
2020-11-09,-2.9,-8.01,-9.19,-15.5,,-19,94,78.7,77.5,61,-3.8,-11.2,-10.1,-16.4,13,7.5,8.5,4,,,102.04,101.14,101.3,100.56,93.73,92.92,93.09,92.45,,,,,3.5,3,3.1,2.7,27.2,0,0,0,0,0,,,15,07:49:00,16:47:00,8.97,7.82,16.78,1,1,-3,-3,-5,-4,,,,,,,,,,,,,
2020-11-08,-6.8,-9.17,-9.75,-12.7,,-19,91,79.4,79.5,68,-9.8,-12.1,-12.2,-14.5,21,12.71,12,3,35,35,102.97,102.61,102.57,102.16,94.6,94.28,94.22,93.83,,,,,3.5,2.2,2.7,1.9,27.8,0,0,0,0,0.4,,,19,07:47:00,16:48:00,9.02,7.78,16.8,1,1,-7,-6,-14,-13,,,,,,,,,,,,,
2020-11-07,-0.2,-4.54,-4.19,-8.2,,-16,95,90,88.5,82,-2.3,-5.9,-6.5,-10.8,28,17.92,18,8,44,34,102.27,101.32,101.55,100.83,94.01,93.19,93.39,92.76,,,,,2.1,1.7,1.8,1.4,22.2,0,0,0,0,8.5,,,,07:45:00,16:50:00,9.08,7.75,16.83,,,-4,0,-9,-8,,,,,,,,,,,,,
2020-11-06,0.9,-0.68,-0.8,-2.5,,-7,90,83.4,79,68,-0.9,-3.2,-2.8,-4.7,14,7.29,7,0,,,101.82,101.52,101.47,101.12,93.68,93.42,93.38,93.09,,,,,2.1,1.7,1.6,1.2,18.8,0,0,0,0,0.2,,,,07:44:00,16:52:00,9.13,7.73,16.87,1,1,3,3,-3,-3,,,,,,,,,,,,,
2020-11-05,8.1,3.21,4.05,0,,,93,82,76.5,60,2.5,0.3,0.6,-1.3,18,11.17,12.5,7,40,25,101.06,100.61,100.56,100.05,93.05,92.64,92.6,92.14,,,,,2.5,2.2,2.1,1.8,13.9,0,0,0,0,3.8,,,,07:42:00,16:54:00,9.2,7.7,16.9,1,1,9,9,-2,-1,,,,,,,,,,,,,
2020-11-04,10.6,6.01,6.25,1.9,,,78,63.3,64.5,51,3.3,-0.5,0,-3.3,21,11.96,12,3,33,12,101.59,100.97,100.91,100.24,93.56,93.02,92.96,92.36,,,,,3.8,2.4,2.8,1.8,11.8,0,1.2,0,0,0.3,,,0,07:40:00,16:55:00,9.25,7.67,16.92,1,1,13,13,1,8,,,,,,,,,,,,,
2020-11-03,14.7,7.82,8.69,2.7,,,67,47,48.5,30,-0.5,-3.1,-3.2,-5.8,8,4.33,4.5,1,,,100.45,100.28,100.31,100.18,92.58,92.4,92.44,92.31,,,,,5.4,3.6,3.8,2.3,9.3,0,3.7,1.7,0,0,,,,07:38:00,16:57:00,9.32,7.63,16.95,1,1,16,16,5,6,,,,,,,,,,,,,
2020-11-02,14.7,8.41,8.1,1.5,,,65,48.3,46,27,1.9,-2.4,-1.8,-5.4,15,6.96,8.5,2,,,101.32,100.69,100.83,100.33,93.38,92.78,92.91,92.44,,,,,3.3,2.5,2.5,1.8,9.9,0,3.1,1.1,0,0,,,,07:36:00,16:59:00,9.38,7.6,16.98,2,2,20,20,4,4,,,,,,,,,,,,,
2020-11-01,17.5,7.29,8.85,0.2,,,74,54,52,30,0.8,-2,-1.6,-4,25,10.04,14,3,38,28,102.03,101.72,101.72,101.4,93.92,93.68,93.68,93.45,,,,,2.7,2.2,2.3,1.9,9.2,0,3.8,1.8,0,0,,,,07:34:00,17:01:00,9.45,7.57,17.02,2,2,15,15,0,4,,,,,,,,,,,,,
2020-10-31,5.7,1.62,1.55,-2.6,,-6,81,66.9,66,51,-2.4,-4,-3.8,-5.2,17,10.67,11,5,47,32,102.35,102.1,101.89,101.44,94.2,93.97,93.77,93.35,,,,,2.8,2,2,1.3,16.4,0,0,0,0,0,,,,08:32:00,18:03:00,9.52,8.53,18.05,2,2,5,5,1,1,,,,,,,,,,,,,
2020-10-30,2,1.2,1.2,0.4,,,93,80.5,81,69,0.4,-1.9,-2,-4.4,30,16.71,17,4,50,32,101.39,100.31,100.48,99.57,93.34,92.33,92.49,91.64,,,,,2.4,1.9,1.8,1.2,16.8,0,0,0,0,1.5,,,,08:30:00,18:05:00,9.58,8.5,18.08,1,1,4,6,-2,-2,,,,,,,,,,,,,
2020-10-29,6.2,2.14,2.75,-0.7,,-3,96,76.2,74,52,0.5,-1.8,-1.8,-4,25,10.62,13,1,41,32,101.96,101.63,101.61,101.25,93.85,93.56,93.53,93.22,,,,,2.4,2.1,2.1,1.9,15.2,0,0,0,0,0,,,,08:28:00,18:07:00,9.65,8.47,18.12,2,2,6,6,0,0,,,,,,,,,,,,,
2020-10-28,8,1.95,1.75,-4.5,,-5,95,78.1,73.5,52,0.3,-1.7,-2.4,-5,12,6.25,6.5,1,,,101.99,101.74,101.7,101.41,93.89,93.65,93.62,93.36,,,,,3.1,2.4,2.5,2,16.2,0,0,0,0,0.2,,,,08:26:00,18:09:00,9.72,8.43,18.15,2,2,7,7,-1,1,,,,,,,,,,,,,
2020-10-27,11.4,5.82,6.9,2.4,,,91,73.4,71,51,2.5,1.2,0.7,-1.1,23,13.62,13.5,4,51,32,101.4,100.66,100.83,100.25,93.41,92.71,92.86,92.31,,,,,2.1,1.8,1.8,1.6,11.1,0,1.9,0,0,0,,,,08:24:00,18:11:00,9.78,8.4,18.18,1,2,13,13,-2,-2,,,,,,,,,,,,,
2020-10-26,5.4,1.56,1.9,-1.6,,-5,94,59.7,64.5,35,2,-6.1,-4.8,-11.5,15,11.33,10.5,6,,,102.1,101.61,101.24,100.38,93.9,93.5,93.16,92.41,,,,,3,2.6,2.5,2,16.1,0,0,0,0,0.7,,,,08:22:00,18:13:00,9.85,8.37,18.22,1,2,1,2,1,2,,,,,,,,,,,,,
2020-10-25,0.3,-6.61,-6.8,-13.9,,-19,78,57.2,56.5,35,-10.8,-14.1,-13.8,-16.8,16,10.54,11,6,,,103.88,102.99,102.98,102.08,95.46,94.64,94.67,93.87,,,,,3,2.3,2.5,1.9,24.8,0,0,0,0,0,,,,08:20:00,18:15:00,9.92,8.33,18.25,1,1,-1,-1,-6,-6,,,,,,,,,,,,,
2020-10-24,-5.1,-7.61,-7.25,-9.4,,-15,85,66.8,67.5,50,-10.3,-12.9,-12.9,-15.5,13,9.46,9.5,6,31,31,103.97,103.83,103.76,103.56,95.54,95.42,95.35,95.16,,,,,2.4,2,2,1.7,25.2,0,0,0,0,0.3,,,,08:19:00,18:18:00,9.98,8.32,18.3,1,1,-5,-5,-13,-13,,,,,,,,,,,,,
2020-10-23,-6,-7.61,-7.55,-9.1,,-12,78,67.5,64.5,51,-10.7,-12.7,-12.8,-14.8,11,6.46,7.5,4,,,103.68,103.42,103.45,103.22,95.3,95.05,95.09,94.87,,,,,2.4,2.1,2,1.7,25.6,0,0,0,0,0,,,,08:17:00,18:20:00,10.05,8.28,18.33,1,1,-6,-6,-11,-11,,,,,,,,,,,,,
2020-10-22,-6.1,-7.91,-8.19,-10.3,,-16,79,69.4,68.5,58,-10.4,-12.6,-12.5,-14.6,13,9.08,7,1,,,103.85,103.73,103.68,103.52,95.43,95.33,95.28,95.14,,,,,1.9,1.8,1.8,1.7,26.2,0,0,0,0,0,,,,08:15:00,18:22:00,10.12,8.25,18.37,1,1,-6,-6,-11,-11,,,,,,,,,,,,,
2020-10-21,-1.4,-4.34,-5.6,-9.8,,-15,87,67.5,69.5,52,-5.3,-9.6,-9.7,-14.1,22,12.62,12.5,3,34,31,103.48,102.64,102.69,101.9,95.11,94.4,94.42,93.74,,,,,2.7,2,2.2,1.7,23.6,0,0,0,0,0,,,,08:13:00,18:24:00,10.18,8.22,18.4,1,1,-1,-1,-11,-11,,,,,,,,,,,,,
2020-10-20,1.4,-3.35,-4.25,-9.9,,-13,88,71.8,70,52,-5.8,-7.9,-8.5,-11.2,18,8.04,10.5,3,34,30,102.1,101.93,101.88,101.67,93.87,93.73,93.69,93.51,,,,,3.1,2.3,2.4,1.6,22.2,0,0,0,0,0.3,,,,08:11:00,18:26:00,10.25,8.18,18.43,2,2,0,0,-8,-7,,,,,,,,,,,,,
2020-10-19,-2.1,-4.42,-4.2,-6.3,,-13,91,74.7,75,59,-4.8,-8.3,-8.8,-12.7,25,15.29,16,7,39,16,102.24,101.71,101.83,101.42,93.99,93.52,93.62,93.25,,,,,2.1,2,2,1.8,22.2,0,0,0,0,1,,,,08:09:00,18:28:00,10.32,8.15,18.47,1,2,-2,-2,-7,-7,,,,,,,,,,,,,
2020-10-18,-4.8,-6.17,-6.3,-7.8,,-11,74,65.5,65,56,-10,-11.6,-11.6,-13.2,11,6.12,5.5,0,,,102.98,102.67,102.63,102.28,94.66,94.37,94.35,94.03,,,,,2,1.8,1.8,1.6,24.3,0,0,0,0,0,,,,08:07:00,18:31:00,10.4,8.12,18.52,2,2,-5,-4,-10,-8,,,,,,,,,,,,,
2020-10-17,-4.3,-6.87,-6.6,-8.9,,-15,75,64.9,63.5,52,-11.4,-12.4,-12.3,-13.2,22,13.75,14.5,7,35,30,103.11,102.77,102.71,102.31,94.76,94.47,94.42,94.09,,,,,2.1,1.7,1.8,1.6,24.6,0,0,0,0,0.2,,,,08:05:00,18:33:00,10.47,8.08,18.55,2,2,-4,-3,-12,-10,,,,,,,,,,,,,
2020-10-16,0.6,-1.4,-2.5,-5.6,,-10,81,62,57.5,34,-2.9,-8,-9.2,-15.5,21,10.04,11.5,2,34,32,102.27,101.8,101.84,101.41,94.12,93.68,93.72,93.32,,,,,2.5,2,2,1.6,20.5,0,0,0,0,0,,,,08:03:00,18:35:00,10.53,8.05,18.58,1,1,0,0,-9,-8,,,,,,,,,,,,,
2020-10-15,6.5,2.25,3.3,0.1,,,87,66.2,65,43,-0.9,-3.8,-4.1,-7.3,30,16.25,17.5,5,51,28,102.8,102.58,102.57,102.33,94.63,94.43,94.41,94.19,,,,,11,2.2,6.3,1.6,14.7,0,0,0,0,0,,,,08:02:00,18:38:00,10.6,8.03,18.63,2,2,4,4,-3,-2,,,,,,,,,,,,,
2020-10-14,7.2,2.66,3.4,-0.4,,-4,86,67.5,67,48,-0.9,-3,-3.4,-5.9,23,12.62,14.5,6,38,30,102.34,101.84,101.72,101.1,94.21,93.76,93.65,93.09,,,,,1.9,1.6,1.6,1.2,14.6,0,0,0,0,0,,,,08:00:00,18:40:00,10.67,8,18.67,2,2,5,5,-1,-1,,,,,,,,,,,,,
2020-10-13,6.7,3.84,3.45,0.2,,,69,59.1,60.5,52,-1.5,-3.4,-3.2,-4.8,15,8.62,8.5,2,,,101.41,100.99,100.97,100.53,93.42,93,92.99,92.57,,,,,2.3,1.9,2,1.6,14.6,0,0,0,0,0,,,,07:58:00,18:42:00,10.73,7.97,18.7,2,2,6,6,-1,-1,,,,,,,,,,,,,
2020-10-12,10,5.22,5.45,0.9,,,79,59.2,57.5,36,-1.2,-2.5,-3.1,-5,31,17.88,19,7,53,27,101.4,100.79,100.89,100.38,93.4,92.82,92.92,92.45,,,,,2,1.8,1.8,1.7,12.6,0,0.4,0,0,0,,,,07:56:00,18:44:00,10.8,7.93,18.73,2,2,9,9,-1,0,,,,,,,,,,,,,
2020-10-11,9.4,5.85,6.15,2.9,,,86,66.1,66.5,47,5.2,-0.2,1.5,-2.2,34,22.67,19.5,5,62,30,100.6,100.1,99.86,99.12,92.63,92.21,91.98,91.34,,,,,2.1,1.6,1.6,1,11.8,0,1.1,0,0,3.4,,,,07:54:00,18:47:00,10.88,7.9,18.78,2,2,9,9,-1,0,,,,,,,,,,,,,
2020-10-10,11.3,7.58,7.75,4.2,,,93,72,76.5,60,5.9,2.8,3.5,1.1,19,9.25,10,1,32,29,99.93,99.25,99.37,98.8,92.06,91.45,91.54,91.03,,,,,2,1.7,1.8,1.5,10.2,0,2.8,0.8,0,3.6,,,,07:52:00,18:49:00,10.95,7.87,18.82,2,3,15,19,4,5,,,,,,,,,,,,,
2020-10-09,10.3,5.48,4.95,-0.4,,-2,90,69.4,72,54,1.2,0.1,-0.2,-1.7,20,11.21,10,0,36,13,101.29,100.96,100.65,100.01,93.3,92.98,92.72,92.14,,,,,2.8,2.1,2.2,1.7,13.1,0,0,0,0,0,,,,07:51:00,18:51:00,11,7.85,18.85,1,3,12,12,5,9,,,,,,,,,,,,,
2020-10-08,11.2,8.28,8.1,5,,,78,58.2,59,40,5.1,0.4,1.2,-2.6,24,14.42,12.5,1,41,12,101.16,100.62,100.67,100.17,93.2,92.74,92.76,92.33,,,,,2.4,2,2.1,1.8,9.9,0,3.1,1.1,0,0,,,,07:49:00,18:54:00,11.08,7.82,18.9,2,3,12,12,2,3,,,,,,,,,,,,,
2020-10-07,14.6,10.3,10.3,6,,,50,40,40,30,-1.7,-3,-2.7,-3.7,18,8.62,10,2,31,16,102.22,101.89,101.69,101.15,94.2,93.92,93.72,93.25,,,,,3,2.6,2.6,2.2,7.7,0,5.3,3.3,0.3,0,,,,07:47:00,18:56:00,11.15,7.78,18.93,2,3,11,11,7,8,,,,,,,,,,,,,
2020-10-06,17,13.07,12.8,8.6,,,66,40.2,42.5,19,4.4,-1.1,-1.6,-7.7,30,14.46,18,6,54,31,101.91,101.32,101.42,100.93,93.96,93.44,93.52,93.09,,,,,2.7,2.3,2.3,1.9,5.2,0,7.8,5.8,2.8,0,,,,07:45:00,18:59:00,11.23,7.75,18.98,3,3,17,17,4,4,,,,,,,,,,,,,
2020-10-05,18,13.51,12.8,7.6,,,69,53,53.5,38,6.5,4,3.6,0.7,21,10.96,14,7,36,31,101.52,101.17,101.17,100.82,93.61,93.3,93.28,92.96,,,,,2.4,2.2,2.2,2.1,5.2,0,7.8,5.8,2.8,0,,,,07:43:00,19:01:00,11.3,7.72,19.02,2,2,19,19,10,11,,,,,,,,,,,,,
2020-10-04,18.4,13.5,13.6,8.8,,,81,68.5,60.5,40,10.6,7.6,5.9,1.2,19,10.21,11,3,32,26,101.23,100.93,101.01,100.79,93.38,93.09,93.16,92.95,,,,,3.1,2.5,2.5,2,4.4,0,8.6,6.6,3.6,0,,,,07:42:00,19:03:00,11.35,7.7,19.05,3,3,21,21,8,8,,,,,,,,,,,,,
2020-10-03,22.6,12.72,12.7,2.8,,,86,58.9,60,34,6.5,3.9,3.8,1,16,8.21,8,0,,,102.34,101.8,101.7,101.07,94.35,93.85,93.79,93.23,,,,,3.7,2.7,2.8,2,5.3,0,7.7,5.7,2.7,0,,,,07:40:00,19:06:00,11.43,7.67,19.1,4,4,21,21,8,8,,,,,,,,,,,,,
2020-10-02,18.3,12.44,12.3,6.3,,,89,58.5,61,33,6.2,3.8,3.5,0.8,17,8.42,8.5,0,33,35,102.38,102.29,102.25,102.12,94.43,94.32,94.3,94.17,,,,,3.7,2.4,2.8,1.8,5.7,0,7.3,5.3,2.3,0,,,,07:38:00,19:08:00,11.5,7.63,19.13,3,3,19,19,4,4,,,,,,,,,,,,,
2020-10-01,20.2,10.92,12.55,4.9,,,73,57.1,56,39,6.5,2.4,2.9,-0.7,15,9.12,7.5,0,,,103.06,102.36,102.47,101.88,94.97,94.34,94.46,93.94,,,,,3.3,2.1,2.4,1.5,5.5,0,7.5,5.5,2.5,0,,,,07:36:00,19:11:00,11.58,7.6,19.18,4,4,18,18,4,6,,,,,,,,,,,,,
2020-09-30,14.5,8.77,9.5,4.5,,,67,50.9,52.5,38,1.1,-1.1,-1.6,-4.3,13,8.83,9,5,,,103.38,103.18,103.11,102.84,95.27,95.09,95.03,94.8,,,,,2.3,2,2,1.7,8.5,0,4.5,2.5,0,0,,,1,07:34:00,19:13:00,11.65,7.57,19.22,4,4,15,15,3,4,,,,,,,,,,,,,
2020-09-29,17,12.82,12.15,7.3,,,74,45.3,49,24,6.5,0.5,0.5,-5.5,26,15.21,17,8,47,30,102.77,102.04,102.21,101.65,94.74,94.11,94.27,93.8,,,,,2.3,2.2,2.1,1.9,5.8,0,7.2,5.2,2.1,0.5,,,1,07:33:00,19:15:00,11.7,7.55,19.25,4,4,16,16,4,4,,,,,,,,,,,,,
2020-09-28,21.2,14.75,15.2,9.2,,,68,54.1,55.5,43,9.7,5.5,5.2,0.6,23,11.75,14,5,35,31,102.13,101.67,101.79,101.45,94.17,93.76,93.86,93.56,,,,,2.2,1.8,1.9,1.6,2.8,0,10.2,8.2,5.2,0,,,,07:31:00,19:18:00,11.78,7.52,19.3,5,5,23,23,11,12,,,,,,,,,,,,,
2020-09-27,16.9,11.12,12.3,7.7,,,64,49.7,50.5,37,2.6,0.8,0.4,-1.9,25,13.33,13,1,43,32,102.43,102.12,101.9,101.38,94.43,94.14,93.96,93.48,,,,,2.7,1.9,2.1,1.6,5.7,0,7.3,5.3,2.3,0.2,,,,07:29:00,19:20:00,11.85,7.48,19.33,4,4,15,15,6,9,,,,,,,,,,,,,
2020-09-26,17.1,12.14,12.25,7.4,,,74,50.8,52,30,6.7,1.6,2.8,-1.2,36,18,21.5,7,56,30,101.31,100.5,100.49,99.66,93.41,92.68,92.68,91.95,,,,,2.2,1.8,1.8,1.5,5.8,0,7.2,5.2,2.2,0,,,,07:27:00,19:23:00,11.93,7.45,19.38,3,3,17,17,8,8,,,,,,,,,,,,,
2020-09-25,20.6,13.01,12.7,4.8,,,75,50.6,51.5,28,4.7,2.2,2.7,0.7,16,9,10.5,5,32,31,100.28,99.87,99.89,99.51,92.47,92.1,92.1,91.73,,,,,2.5,2.1,2,1.6,5.3,0,7.7,5.7,2.7,0,,,,07:25:00,19:25:00,12,7.42,19.42,4,4,20,20,8,8,,,,,,,,,,,,,
2020-09-24,20.1,15.29,15.4,10.7,,,77,50.3,54.5,32,8.8,4.5,4.7,0.6,24,14.62,15,6,47,27,100.13,99.59,99.66,99.2,92.37,91.88,91.94,91.51,,,,,2.7,2.2,2.4,2,2.6,0,10.4,8.4,5.4,0,,,,07:24:00,19:28:00,12.07,7.4,19.47,3,3,19,19,8,9,,,,,,,,,,,,,
2020-09-23,21.1,14.85,14.3,7.5,,,83,59.8,62,41,9.3,6.7,6.8,4.4,26,18.62,18,10,47,17,101.49,100.79,100.52,99.56,93.62,92.96,92.74,91.85,,,,,2.8,2.1,2.1,1.5,3.7,0,9.3,7.3,4.3,0,,,,07:22:00,19:30:00,12.13,7.37,19.5,4,4,22,22,12,13,,,,,,,,,,,,,
2020-09-22,19.3,13.48,13.8,8.3,,,86,62.8,64.5,43,7.5,6,6,4.6,22,9.33,11,0,34,14,101.93,101.73,101.74,101.54,93.97,93.82,93.82,93.66,,,,,2.5,2.1,2.1,1.8,4.2,0,8.8,6.8,3.8,0,,,,07:20:00,19:33:00,12.22,7.33,19.55,4,4,18,18,7,8,,,,,,,,,,,,,
2020-09-21,18.8,12.16,12.6,6.4,,,86,64.7,62.5,39,6.9,5.2,5,3,17,7.83,9.5,2,28,32,101.54,101.27,101.31,101.08,93.65,93.38,93.43,93.21,,,,,2.2,1.9,1.8,1.5,5.4,0,7.6,5.6,2.6,0,,,,07:18:00,19:35:00,12.28,7.3,19.58,4,4,19,19,8,9,,,,,,,,,,,,,
2020-09-20,21.2,15.17,14.95,8.7,,,83,63.4,60,37,10.8,7.7,7.6,4.4,27,15.5,15.5,4,44,29,101.16,100.96,100.96,100.76,93.29,93.13,93.12,92.96,,,,,3.1,2.1,2.4,1.6,3,0,9.9,8,5,0,,,,07:17:00,19:38:00,12.35,7.28,19.63,4,5,19,19,7,8,,,,,,,,,,,,,
2020-09-19,18.3,13.3,13.15,8,,,94,82.8,79.5,65,12.8,10.3,9.8,6.8,14,5.12,7,0,,,100.92,100.67,100.69,100.47,93.09,92.84,92.88,92.66,,,,,3.5,2.9,3,2.5,4.8,0,8.2,6.2,3.1,0,,,,07:15:00,19:40:00,12.42,7.25,19.67,4,4,18,18,13,13,,,,,,,,,,,,,
2020-09-18,21.2,14.27,14.6,8,,,88,66.3,69.5,51,12.2,7.8,7.9,3.6,17,8.12,9.5,2,,,101.84,101.38,101.4,100.96,93.95,93.5,93.53,93.12,,,,,3.9,2.8,3,2.1,3.4,0,9.6,7.6,4.6,0,,,,07:13:00,19:42:00,12.48,7.22,19.7,4,4,25,25,9,9,,,,,,,,,,,,,
2020-09-17,20.4,12.85,12.25,4.1,,,94,64.4,66.5,39,7.7,5.4,5.7,3.6,17,7.5,8.5,0,32,15,102.5,102.26,102.19,101.89,94.5,94.29,94.24,93.99,,,,,3.5,2.6,2.8,2.1,5.8,0,7.2,5.2,2.2,0,,,,07:11:00,19:45:00,12.57,7.18,19.75,5,5,20,20,8,10,,,,,,,,,,,,,
2020-09-16,19,10.18,9.69,0.4,,,97,73.6,70.5,44,8.5,5.1,4.5,0.5,16,7.5,8,0,,,102.96,102.33,102.47,101.98,94.83,94.3,94.42,94.01,,,,,3.5,2,2.5,1.4,8.3,0,4.7,2.7,0,0,,,,07:10:00,19:47:00,12.62,7.17,19.78,5,5,17,17,4,5,,,,,,,,,,,,,
2020-09-15,12.2,8.09,7.5,2.8,,,92,79.8,75,58,6.1,4.6,3.8,1.5,18,9.46,9.5,1,35,36,102.97,102.54,102.58,102.18,94.85,94.49,94.5,94.15,,,,,1.6,1.1,1.3,1,10.5,0,2.5,0.5,0,0,,,,07:08:00,19:50:00,12.7,7.13,19.83,4,4,13,13,2,2,,,,,,,,,,,,,
2020-09-14,10.4,8.06,8.69,7,,,90,83.2,80.5,71,5.7,5.3,5.2,4.6,15,11.62,9.5,4,,,102.32,102.11,102.1,101.88,94.27,94.09,94.08,93.9,,,,,1.2,1.1,1.1,1,9.3,0,3.7,1.7,0,0,,,,07:06:00,19:52:00,12.77,7.1,19.87,3,3,12,12,7,7,,,,,,,,,,,,,
2020-09-13,12.3,9.32,9.9,7.5,,,89,79.7,79.5,70,7.4,5.9,5.5,3.7,17,11.12,11,5,,,102.14,102.01,102.01,101.89,94.13,94.02,94.01,93.89,,,,,1.2,1.1,1.1,1,8.1,0,4.9,2.9,0,0,,,,07:04:00,19:55:00,12.85,7.07,19.92,4,4,15,15,7,8,,,,,,,,,,,,,
